customerid,salespersonid,average,sum
11958,,79.9800000000000000,159.9600
11957,,45.6250000000000000,91.2500
11956,,2936.6300000000000000,5873.2600
11955,,2976.6250000000000000,5953.2500
11954,,2955.2750000000000000,5910.5500
11953,,32.6250000000000000,65.2500
11952,,2723.0000000000000000,8169.0000
11951,,21.1733333333333333,63.5200
11950,,54.9850000000000000,109.9700
11949,,34.9950000000000000,69.9900
11948,,41.1300000000000000,82.2600
11947,,1582.4333333333333333,4747.3000
11946,,1565.7700000000000000,4697.3100
11945,,2955.2750000000000000,5910.5500
11944,,1592.0900000000000000,4776.2700
11943,,1578.0966666666666667,4734.2900
11942,,1597.4300000000000000,4792.2900
11941,,54.4800000000000000,108.9600
11940,,34.9950000000000000,69.9900
11939,,2988.3700000000000000,5976.7400
11938,,21.4750000000000000,42.9500
11937,,2944.1200000000000000,5888.2400
11936,,42.2800000000000000,42.2800
11935,,35.0000000000000000,35.0000
11934,,2997.3600000000000000,5994.7200
11933,,2966.6300000000000000,5933.2600
11932,,68.1250000000000000,136.2500
11931,,117.2200000000000000,234.4400
11930,,1678.6033333333333333,5035.8100
11929,,1655.2600000000000000,4965.7800
11928,,23.9700000000000000,47.9400
11927,,25.9700000000000000,51.9400
11926,,23.9700000000000000,47.9400
11925,,2984.1150000000000000,5968.2300
11924,,2948.6150000000000000,5897.2300
11923,,21.4750000000000000,42.9500
11922,,55.1000000000000000,275.5000
11921,,21.0800000000000000,63.2400
11920,,2718.7733333333333333,8156.3200
11919,,2723.8400000000000000,8171.5200
11918,,2734.9966666666666667,8204.9900
11917,,2707.1100000000000000,8121.3300
11916,,2726.1700000000000000,8178.5100
11915,,2714.3333333333333333,8143.0000
11914,,2721.9866666666666667,8165.9600
11913,,13.7533333333333333,41.2600
11912,,2698.4400000000000000,8095.3200
11911,,20.8200000000000000,62.4600
11910,,2704.3433333333333333,8113.0300
11909,,2701.7700000000000000,8105.3100
11908,,2693.0166666666666667,8079.0500
11907,,2711.7766666666666667,8135.3300
11906,,2717.0000000000000000,8151.0000
11905,,2718.6600000000000000,8155.9800
11904,,2738.1666666666666667,8214.5000
11903,,2702.6800000000000000,8108.0400
11902,,21.0133333333333333,63.0400
11901,,2749.3366666666666667,8248.0100
11900,,2752.3366666666666667,8257.0100
11899,,2729.8333333333333333,8189.5000
11898,,2726.3433333333333333,8179.0300
11897,,2734.3400000000000000,8203.0200
11896,,2705.9900000000000000,8117.9700
11895,,2716.3466666666666667,8149.0400
11894,,2741.0000000000000000,8223.0000
11893,,2707.6766666666666667,8123.0300
11892,,2706.3433333333333333,8119.0300
11891,,54.9850000000000000,109.9700
11890,,65.2200000000000000,130.4400
11889,,25.1150000000000000,50.2300
11888,,2376.9600000000000000,2376.9600
11887,,41.4650000000000000,82.9300
11886,,2948.7650000000000000,5897.5300
11885,,2950.2750000000000000,5900.5500
11884,,54.9850000000000000,109.9700
11883,,38.6350000000000000,77.2700
11882,,23.9700000000000000,47.9400
11881,,74.2000000000000000,148.4000
11880,,25.1150000000000000,50.2300
11879,,53.7100000000000000,107.4200
11878,,41.4650000000000000,82.9300
11877,,21.4750000000000000,42.9500
11876,,41.4650000000000000,82.9300
11875,,58.5400000000000000,292.7000
11874,,36.1050000000000000,72.2100
11873,,2961.6150000000000000,5923.2300
11872,,2974.1200000000000000,5948.2400
11871,,34.9950000000000000,69.9900
11870,,121.1350000000000000,242.2700
11869,,53.8160000000000000,269.0800
11868,,49.4020000000000000,247.0100
11867,,41.4650000000000000,82.9300
11866,,21.4750000000000000,42.9500
11865,,57.4600000000000000,114.9200
11864,,23.9700000000000000,47.9400
11863,,23.9700000000000000,47.9400
11862,,104.6150000000000000,209.2300
11861,,57.2600000000000000,286.3000
11860,,34.9950000000000000,69.9900
11859,,36.1400000000000000,72.2800
11858,,42.4950000000000000,84.9900
11857,,62.4850000000000000,124.9700
11856,,66.9800000000000000,133.9600
11855,,44.9900000000000000,89.9800
11854,,2992.6000000000000000,5985.2000
11853,,44.9900000000000000,89.9800
11852,,62.4850000000000000,124.9700
11851,,42.4950000000000000,84.9900
11850,,74.7300000000000000,149.4600
11849,,128.9850000000000000,257.9700
11848,,46.1350000000000000,92.2700
11847,,62.4850000000000000,124.9700
11846,,42.4950000000000000,84.9900
11845,,49.3000000000000000,197.2000
11844,,62.4850000000000000,124.9700
11843,,58.3800000000000000,116.7600
11842,,49.4850000000000000,98.9700
11841,,61.5940000000000000,307.9700
11840,,43.6400000000000000,87.2800
11839,,2977.6150000000000000,5955.2300
11838,,67.6050000000000000,135.2100
11837,,2961.6150000000000000,5923.2300
11836,,34.9950000000000000,69.9900
11835,,2386.1500000000000000,4772.3000
11834,,2954.1250000000000000,5908.2500
11833,,48.0020000000000000,240.0100
11832,,62.4850000000000000,124.9700
11831,,2966.6250000000000000,5933.2500
11830,,2965.1150000000000000,5930.2300
11829,,65.4700000000000000,130.9400
11828,,46.9900000000000000,93.9800
11827,,102.4940000000000000,512.4700
11826,,2949.1300000000000000,5898.2600
11825,,2950.2750000000000000,5900.5500
11824,,48.0020000000000000,240.0100
11823,,52.4840000000000000,262.4200
11822,,43.6400000000000000,87.2800
11821,,75.7150000000000000,151.4300
11820,,46.5420000000000000,232.7100
11819,,48.1350000000000000,96.2700
11818,,2977.1100000000000000,5954.2200
11817,,2949.1300000000000000,5898.2600
11816,,2966.6250000000000000,5933.2500
11815,,2974.1200000000000000,5948.2400
11814,,50.6300000000000000,101.2600
11813,,2976.6250000000000000,5953.2500
11812,,2950.2750000000000000,5900.5500
11811,,2949.1300000000000000,5898.2600
11810,,2986.6200000000000000,5973.2400
11809,,2964.6150000000000000,5929.2300
11808,,122.0380000000000000,610.1900
11807,,76.7300000000000000,153.4600
11806,,48.1350000000000000,96.2700
11805,,64.4850000000000000,128.9700
11804,,66.9800000000000000,133.9600
11803,,114.9750000000000000,229.9500
11802,,43.0580000000000000,215.2900
11801,,43.6400000000000000,87.2800
11800,,38.6350000000000000,77.2700
11799,,2960.5950000000000000,5921.1900
11798,,2976.6250000000000000,5953.2500
11797,,2986.3650000000000000,5972.7300
11796,,2997.6000000000000000,5995.2000
11795,,37.4900000000000000,74.9800
11794,,38.6350000000000000,77.2700
11793,,50.9800000000000000,101.9600
11792,,59.9900000000000000,119.9800
11791,,59.9900000000000000,119.9800
11790,,73.4750000000000000,146.9500
11789,,36.1400000000000000,72.2800
11788,,127.6350000000000000,255.2700
11787,,54.9850000000000000,109.9700
11786,,63.4800000000000000,126.9600
11785,,37.4900000000000000,74.9800
11784,,54.5380000000000000,272.6900
11783,,54.9850000000000000,109.9700
11782,,75.8750000000000000,151.7500
11781,,67.2300000000000000,134.4600
11780,,2986.6200000000000000,5973.2400
11779,,2936.6300000000000000,5873.2600
11778,,2936.6300000000000000,5873.2600
11777,,2957.7650000000000000,5915.5300
11776,,3039.6200000000000000,6079.2400
11775,,2956.6250000000000000,5913.2500
11774,,2950.2750000000000000,5900.5500
11773,,2991.8700000000000000,5983.7400
11772,,2956.6200000000000000,5913.2400
11771,,47.2400000000000000,94.4800
11770,,38.6350000000000000,77.2700
11769,,95.7900000000000000,478.9500
11768,,2713.0133333333333333,8139.0400
11767,,2773.1700000000000000,8319.5100
11766,,2760.1600000000000000,8280.4800
11765,,2714.3433333333333333,8143.0300
11764,,2709.6733333333333333,8129.0200
11763,,25.5500000000000000,76.6500
11762,,2742.6700000000000000,8228.0100
11761,,2716.4966666666666667,8149.4900
11760,,91.6400000000000000,274.9200
11759,,2684.6833333333333333,8054.0500
11758,,19.3500000000000000,58.0500
11757,,19.3500000000000000,58.0500
11756,,2692.6733333333333333,8078.0200
11755,,15.4166666666666667,46.2500
11754,,2721.1766666666666667,8163.5300
11753,,15.9733333333333333,47.9200
11752,,45.9566666666666667,137.8700
11751,,2738.3400000000000000,8215.0200
11750,,2716.0066666666666667,8148.0200
11749,,15.9733333333333333,47.9200
11748,,26.3080000000000000,131.5400
11747,,57.9800000000000000,115.9600
11746,,38.6350000000000000,77.2700
11745,,2974.1150000000000000,5948.2300
11744,,36.1400000000000000,72.2800
11743,,2949.1300000000000000,5898.2600
11742,,2957.7700000000000000,5915.5400
11741,,3039.6200000000000000,6079.2400
11740,,76.8180000000000000,384.0900
11739,,2379.0150000000000000,4758.0300
11738,,66.3360000000000000,331.6800
11737,,38.6350000000000000,77.2700
11736,,83.2250000000000000,166.4500
11735,,54.9850000000000000,109.9700
11734,,67.8900000000000000,135.7800
11733,,97.4900000000000000,194.9800
11732,,86.7350000000000000,173.4700
11731,,60.7250000000000000,121.4500
11730,,67.2300000000000000,134.4600
11729,,79.9800000000000000,159.9600
11728,,54.9850000000000000,109.9700
11727,,2981.1200000000000000,5962.2400
11726,,111.7200000000000000,223.4400
11725,,61.9550000000000000,123.9100
11724,,42.0180000000000000,210.0900
11723,,38.5060000000000000,192.5300
11722,,76.7300000000000000,153.4600
11721,,52.6300000000000000,105.2600
11720,,58.9750000000000000,117.9500
11719,,57.4400000000000000,287.2000
11718,,50.1350000000000000,100.2700
11717,,96.2350000000000000,192.4700
11716,,48.1350000000000000,96.2700
11715,,71.9850000000000000,143.9700
11714,,46.9900000000000000,93.9800
11713,,95.9750000000000000,191.9500
11712,,25.5600000000000000,127.8000
11711,,40.8807407407407407,1103.7800
11710,,48.9900000000000000,97.9800
11709,,65.1780000000000000,325.8900
11708,,2954.2500000000000000,5908.5000
11707,,3012.6100000000000000,6025.2200
11706,,44.4950000000000000,88.9900
11705,,2970.2700000000000000,5940.5400
11704,,46.9900000000000000,93.9800
11703,,50.1350000000000000,100.2700
11702,,48.1350000000000000,96.2700
11701,,64.4850000000000000,128.9700
11700,,68.9800000000000000,137.9600
11699,,61.1250000000000000,122.2500
11698,,51.1880000000000000,255.9400
11697,,76.4800000000000000,152.9600
11696,,2936.6300000000000000,5873.2600
11695,,64.4850000000000000,128.9700
11694,,64.4850000000000000,128.9700
11693,,2294.9900000000000000,2294.9900
11692,,46.9900000000000000,93.9800
11691,,59.9800000000000000,119.9600
11690,,2952.1150000000000000,5904.2300
11689,,44.4950000000000000,88.9900
11688,,2983.6150000000000000,5967.2300
11687,,48.9900000000000000,97.9800
11686,,64.4850000000000000,128.9700
11685,,55.4600000000000000,110.9200
11684,,46.9900000000000000,93.9800
11683,,2948.6150000000000000,5897.2300
11682,,126.4900000000000000,252.9800
11681,,68.9800000000000000,137.9600
11680,,46.9900000000000000,93.9800
11679,,72.9800000000000000,145.9600
11678,,2950.2750000000000000,5900.5500
11677,,59.6420000000000000,298.2100
11676,,45.6400000000000000,91.2800
11675,,2949.1300000000000000,5898.2600
11674,,48.1350000000000000,96.2700
11673,,95.9750000000000000,191.9500
11672,,56.7400000000000000,113.4800
11671,,2985.1150000000000000,5970.2300
11670,,50.1350000000000000,100.2700
11669,,56.6050000000000000,113.2100
11668,,64.4850000000000000,128.9700
11667,,45.6400000000000000,91.2800
11666,,2974.1200000000000000,5948.2400
11665,,2965.1150000000000000,5930.2300
11664,,2974.1200000000000000,5948.2400
11663,,2974.1200000000000000,5948.2400
11662,,50.1350000000000000,100.2700
11661,,57.5400000000000000,287.7000
11660,,64.9440000000000000,324.7200
11659,,47.0020000000000000,235.0100
11658,,55.9800000000000000,111.9600
11657,,89.4800000000000000,178.9600
11656,,38.6350000000000000,77.2700
11655,,25.1150000000000000,50.2300
11654,,2977.6150000000000000,5955.2300
11653,,89.4800000000000000,178.9600
11652,,62.1860000000000000,310.9300
11651,,45.2860000000000000,226.4300
11650,,64.4850000000000000,128.9700
11649,,45.6400000000000000,91.2800
11648,,44.4950000000000000,88.9900
11647,,2365.9400000000000000,2365.9400
11646,,56.7400000000000000,113.4800
11645,,76.7300000000000000,153.4600
11644,,21.1400000000000000,42.2800
11643,,50.1100000000000000,100.2200
11642,,96.3740000000000000,481.8700
11641,,60.6400000000000000,303.2000
11640,,81.8240000000000000,409.1200
11639,,63.6300000000000000,127.2600
11638,,38.6350000000000000,77.2700
11637,,19.7900000000000000,39.5800
11636,,38.6350000000000000,77.2700
11635,,21.1400000000000000,42.2800
11634,,19.7900000000000000,39.5800
11633,,38.6350000000000000,77.2700
11632,,62.6306250000000000,1002.0900
11631,,44.2187500000000000,707.5000
11630,,2966.6300000000000000,5933.2600
11629,,2965.1150000000000000,5930.2300
11628,,2937.7750000000000000,5875.5500
11627,,25.1150000000000000,50.2300
11626,,2979.3700000000000000,5958.7400
11625,,2956.6250000000000000,5913.2500
11624,,2949.1300000000000000,5898.2600
11623,,2974.1200000000000000,5948.2400
11622,,66.8750000000000000,133.7500
11621,,61.6200000000000000,123.2400
11620,,22.2850000000000000,44.5700
11619,,39.6775000000000000,634.8400
11618,,2369.9600000000000000,2369.9600
11617,,2967.7750000000000000,5935.5500
11616,,1751.2165333333333333,5253.6496
11615,,1735.2365333333333333,5205.7096
11614,,2219.0291000000000000,4438.0582
11613,,2190.6948000000000000,4381.3896
11612,,2265.0394000000000000,6795.1182
11611,,2936.6300000000000000,5873.2600
11610,,2262.1465333333333333,6786.4396
11609,,2290.7027333333333333,6872.1082
11608,,34.9900000000000000,34.9900
11607,,2956.6200000000000000,5913.2400
11606,,2961.1150000000000000,5922.2300
11605,,2172.0441000000000000,4344.0882
11604,,2262.0394000000000000,6786.1182
11603,,2255.7127333333333333,6767.1382
11602,,34.9900000000000000,34.9900
11601,,2966.1100000000000000,5932.2200
11600,,34.9900000000000000,34.9900
11599,,2978.6100000000000000,5957.2200
11598,,2274.3498000000000000,4548.6996
11597,,34.9900000000000000,34.9900
11596,,49.9700000000000000,49.9700
11595,,34.9900000000000000,34.9900
11594,,88.9800000000000000,88.9800
11593,,2954.1250000000000000,5908.2500
11592,,2937.7750000000000000,5875.5500
11591,,2947.6200000000000000,5895.2400
11590,,2192.0341000000000000,4384.0682
11589,,14.9800000000000000,14.9800
11588,,2184.5441000000000000,4369.0882
11587,,2270.1891000000000000,4540.3782
11586,,8.9900000000000000,8.9900
11585,,49.9900000000000000,49.9900
11584,,8.9900000000000000,8.9900
11583,,2190.6948000000000000,4381.3896
11582,,2189.5391000000000000,4379.0782
11581,,47.4380000000000000,237.1900
11580,,34.9900000000000000,34.9900
11579,,43.9800000000000000,43.9800
11578,,2203.1948000000000000,4406.3896
11577,,2172.0441000000000000,4344.0882
11576,,2243.2048000000000000,4486.4096
11575,,2268.7060666666666667,6806.1182
11574,,34.9900000000000000,34.9900
11573,,34.9900000000000000,34.9900
11572,,2225.1848000000000000,4450.3696
11571,,2195.3398000000000000,4390.6796
11570,,2195.7048000000000000,4391.4096
11569,,34.9900000000000000,34.9900
11568,,2263.1532000000000000,6789.4596
11567,,53.9900000000000000,53.9900
11566,,40.2732000000000000,1006.8300
11565,,34.9900000000000000,34.9900
11564,,2184.5441000000000000,4369.0882
11563,,53.9900000000000000,53.9900
11562,,84.9800000000000000,84.9800
11561,,2172.0441000000000000,4344.0882
11560,,53.9900000000000000,53.9900
11559,,34.9900000000000000,34.9900
11558,,21.4900000000000000,21.4900
11557,,21.4900000000000000,21.4900
11556,,21.4900000000000000,21.4900
11555,,34.9900000000000000,34.9900
11554,,34.9900000000000000,34.9900
11553,,21.4900000000000000,21.4900
11552,,34.9900000000000000,34.9900
11551,,53.9900000000000000,53.9900
11550,,1747.1427333333333333,5241.4282
11549,,2341.2566666666666667,7023.7700
11548,,2356.0900000000000000,7068.2700
11547,,1658.7932000000000000,4976.3796
11546,,2230.1898000000000000,4460.3796
11545,,53.9900000000000000,53.9900
11544,,88.9800000000000000,88.9800
11543,,53.9900000000000000,53.9900
11542,,34.4700000000000000,34.4700
11541,,2986.6200000000000000,5973.2400
11540,,2979.0900000000000000,5958.1800
11539,,2998.8650000000000000,5997.7300
11538,,2947.6200000000000000,5895.2400
11537,,2936.6300000000000000,5873.2600
11536,,2957.7700000000000000,5915.5400
11535,,2959.6050000000000000,5919.2100
11534,,2959.8650000000000000,5919.7300
11533,,18.6450000000000000,37.2900
11532,,22.2850000000000000,44.5700
11531,,2937.7750000000000000,5875.5500
11530,,35.8625000000000000,573.8000
11529,,2972.1050000000000000,5944.2100
11528,,2979.8550000000000000,5959.7100
11527,,19.7900000000000000,39.5800
11526,,2376.9600000000000000,2376.9600
11525,,2967.7750000000000000,5935.5500
11524,,21.1400000000000000,42.2800
11523,,2376.9600000000000000,2376.9600
11522,,2944.1200000000000000,5888.2400
11521,,22.2850000000000000,44.5700
11520,,51.4356250000000000,822.9700
11519,,47.3293750000000000,757.2700
11518,,41.1000000000000000,82.2000
11517,,50.8800000000000000,101.7600
11516,,2957.7700000000000000,5915.5400
11515,,2965.1150000000000000,5930.2300
11514,,39.9900000000000000,39.9900
11513,,863.9500000000000000,863.9500
11512,,2319.9900000000000000,2319.9900
11511,,35.0000000000000000,35.0000
11510,,51.6300000000000000,258.1500
11509,,196.2900000000000000,196.2900
11508,,38.6350000000000000,77.2700
11507,,40.8162500000000000,653.0600
11506,,46.7875000000000000,748.6000
11505,,52.9231250000000000,846.7700
11504,,22.2850000000000000,44.5700
11503,,30.8900000000000000,61.7800
11502,,64.1431250000000000,1026.2900
11501,,54.5156250000000000,872.2500
11500,,40.8918750000000000,654.2700
11499,,96.1050000000000000,192.2100
11498,,35.0956250000000000,561.5300
11497,,34.9900000000000000,34.9900
11496,,2337.9300000000000000,7013.7900
11495,,13.9800000000000000,13.9800
11494,,2324.6033333333333333,6973.8100
11493,,2319.6000000000000000,6958.8000
11492,,2202.0391000000000000,4404.0782
11491,,2719.3366666666666667,8158.0100
11490,,53.9900000000000000,53.9900
11489,,2709.1700000000000000,8127.5100
11488,,2696.7766666666666667,8090.3300
11487,,53.9900000000000000,53.9900
11486,,34.9900000000000000,34.9900
11485,,2349.4333333333333333,7048.3000
11484,,1661.7932000000000000,4985.3796
11483,,1655.4632000000000000,4966.3896
11482,,2714.3433333333333333,8143.0300
11481,,1659.3494000000000000,4978.0482
11480,,1645.1198666666666667,4935.3596
